,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v)
15402,17400408,40,32.780679586057374,32.49172977975816,32.89369923893744,32.58774607731108,32.795119880348196,32.87792024897177,32.744100986885115,32.7947120790082
15403,17401537,40,32.7798354285987,32.49091737775297,32.892987080322996,32.586818953532976,32.795096364134345,32.87785656487824,32.74445265922001,32.79502783067592
15404,17402666,40,32.77916087120201,32.49042411336493,32.892416418987025,32.586006760017426,32.795993976755135,32.87893428655622,32.745367339690205,32.79525645142152
15405,17403795,40,32.77806327564755,32.48952576682864,32.89129116162888,32.58462942886294,32.796552035277834,32.87956671820387,32.745912334027,32.795418314199104
15406,17404924,40,32.77664399628111,32.48830365454513,32.88992630120827,32.58308818904648,32.79729501885218,32.880509119816395,32.746674176444195,32.79578723368127
15407,17406053,40,32.77561087123533,32.48739675531798,32.88900285237691,32.58205620719196,32.79771352983589,32.88095699393347,32.746656664127734,32.79563446793016
15408,17407183,40,32.775271234423705,32.48719262049974,32.88887857361337,32.58182694405691,32.79718648790872,32.8803409975155,32.74600530263168,32.79555227836299
15409,17408312,40,32.77486459945258,32.48681215158864,32.88839966457582,32.581276802805064,32.796201377846494,32.87894966220927,32.74473375398981,32.79511938563525
15410,17409441,40,32.774345426650704,32.486253875997846,32.88781708543324,32.580518884547494,32.79417576997499,32.87640843862255,32.74310470428983,32.79496064503573
15411,17410570,40,32.773243485626054,32.485083961853306,32.886361097853,32.578907850606704,32.792932062982985,32.874752295068284,32.742220142912196,32.79490556782783
15412,17411699,40,32.771993301133946,32.48378562099524,32.8849741801591,32.57736899845404,32.790971237673496,32.87205500965594,32.740592860467146,32.79458345931881
15413,17412828,40,32.77056711696524,32.482282776782654,32.883285108701386,32.57551519846626,32.78894805891059,32.869281350498525,32.73908779550048,32.794434242275926
15414,17413957,40,32.769460662645365,32.48135285923117,32.88217325040241,32.574215941452046,32.78761890972015,32.86740903899138,32.73853156541806,32.79467815986682
15415,17415086,40,32.76886155716722,32.48089738734293,32.881693945527324,32.57353467971865,32.787092001461815,32.866330389973285,32.73834583872389,32.79475895621627
15416,17416215,40,32.76964767626932,32.48190791694703,32.88303441130831,32.57486795572646,32.78724663050825,32.866101499520305,32.738698276020045,32.795093756139266
15417,17417344,40,32.770758813421985,32.48288436278857,32.8839209551924,32.57591635158419,32.78800285408147,32.86677362570518,32.73955609392295,32.79542219922095
15418,17418474,40,32.77143697563236,32.483614190850304,32.88479024792379,32.576987165689395,32.78892710547415,32.86760986582431,32.74022293700132,32.79555506365644
15419,17419603,40,32.77261130405579,32.484905727422195,32.88630164188158,32.578585479014755,32.78985162420448,32.86839743111519,32.740957587425754,32.795827305820204
15420,17420732,40,32.77433764676064,32.486593580744504,32.88818699185652,32.580731620838996,32.79024712515171,32.86864660007942,32.741041140503754,32.79584588186603
15421,17421861,40,32.77638095705092,32.48861537468783,32.890548353639424,32.58337068248102,32.79078794039601,32.8691185959893,32.741502898205766,32.79614541625119
15422,17422990,40,32.77909909445671,32.49130633936065,32.893492887065925,32.58653709352155,32.791611668082794,32.869836481060986,32.74188437318999,32.796271316882084
15423,17424119,40,32.781272088989596,32.49332053195097,32.89551667222719,32.588819316061354,32.791679867002834,32.86965937931133,32.74157706190388,32.79623964516075
15424,17425248,40,32.78243664845357,32.49441173438113,32.89654375852582,32.59003031485705,32.792039920606186,32.86995914348119,32.741767245620366,32.79642810355086
15425,17426377,40,32.78355650908411,32.49541515271535,32.897418779603974,32.59106841474443,32.7932404654597,32.87146896691364,32.743157662940014,32.79708445069886
15426,17427506,40,32.78462463164763,32.49640517596338,32.89818808946127,32.59199703010122,32.795251659489345,32.87397556559096,32.745030251231114,32.79767684744092
15427,17428635,40,32.78531892732581,32.49707134230405,32.89835566013228,32.592319214890246,32.798336448950614,32.87783781424619,32.74759880006991,32.7983299821943
15428,17429764,40,32.78512891511336,32.4967449103176,32.8976336256639,32.59170204078371,32.80156148007884,32.88202424702794,32.750047477937244,32.798840616470365
15429,17430893,40,32.784998389176714,32.49660033033935,32.89722457567719,32.59128238469382,32.80430764908822,32.88574736518472,32.752073220724576,32.79927710301461
15430,17432022,40,32.784636184176435,32.49631294761595,32.896731675079444,32.59081195898257,32.8068555207353,32.88918165268861,32.75368122426866,32.79946879606798
15431,17433202,40,32.78493748837545,32.496714934215255,32.89699962362522,32.591107434746284,32.80824059031251,32.89114962173027,32.75419304033828,32.79938822411793
15432,17434331,40,32.78497272221828,32.49674025180082,32.897011804207715,32.591172079937195,32.808752203328986,32.89212512458437,32.75425741910249,32.79935015044702
15433,17435460,40,32.78572835795411,32.49752151210054,32.89801205891336,32.59222327309761,32.80803238856525,32.89153437607524,32.7533203998863,32.79914549704299
15434,17436589,40,32.78688766346636,32.49870249168332,32.89907200056539,32.593409726747545,32.80756353600226,32.89106698570198,32.75274433645686,32.79909866323022
15435,17437718,40,32.78723993168213,32.49906346712875,32.89907519404549,32.59345624352059,32.80635442277353,32.8897547741549,32.75169090233871,32.798883811929336
15436,17438847,40,32.78636724482033,32.498049781202276,32.897590564731416,32.592078650652354,32.805682975090185,32.88910799526682,32.75148492059669,32.79901824830267
15437,17439977,40,32.78506397366702,32.496714843055116,32.89595176464238,32.59058467387241,32.80530255497189,32.88863672792116,32.75154289138568,32.79916697086746
15438,17441106,40,32.784001206949,32.49584166061254,32.89489995481585,32.589468126238906,32.805621796836796,32.888931754317895,32.75209933265372,32.799386764094294
15439,17442235,40,32.783840635189975,32.496140690796594,32.89521547500106,32.58973991501243,32.805765589209116,32.88891459136625,32.752195888061856,32.799366570431346
15440,17443364,40,32.78456996349217,32.497191679139725,32.89623798448034,32.59076883879875,32.80520157801333,32.888135905293915,32.75166816803868,32.79921524243523
15441,17444493,40,32.784660607003204,32.497395967449826,32.89620852010737,32.59076190053985,32.805332637242685,32.88842768389453,32.75220245492911,32.79961156605299
15442,17445622,40,32.784453079335,32.49723655252268,32.89583492645314,32.59041569308432,32.80613351638122,32.88936707017766,32.75293842476087,32.79979856441946
15443,17446751,40,32.78425764448953,32.49694849583758,32.8953929876384,32.59005441527909,32.80611696723077,32.88940196040237,32.75274394224369,32.79959146260661
15444,17447880,40,32.783623810356225,32.49618446090814,32.89447958036042,32.589125948795704,32.80604198784086,32.88950689639177,32.75280193850904,32.79964229449741
15445,17449009,40,32.78262490877794,32.49508810909892,32.893228167148614,32.58787813180725,32.80563829170548,32.88908582838449,32.752477114906476,32.7995846112872
15446,17450138,40,32.78149416777509,32.493946362657766,32.89170149704153,32.58628295240914,32.80512675807607,32.888474901594336,32.752042205936796,32.79946371938819
15447,17451267,40,32.78039950230907,32.4928142106263,32.890438693248605,32.58499395438399,32.804386203610306,32.88758220153814,32.75165643148143,32.79947369231464
15448,17452396,40,32.78002773128065,32.49248667536844,32.890370282812555,32.58484619801149,32.80343985004353,32.88642008685503,32.75100129881351,32.7992824040938
15449,17453525,40,32.78077302608183,32.49329181339104,32.891447968531274,32.585857029413006,32.80237698475807,32.88514422350337,32.75035906321813,32.79926342321546
15450,17454654,40,32.781137858914235,32.49347338880223,32.89156905381473,32.58608356920795,32.80228441536504,32.88505949948582,32.75066260333239,32.79942461222381
15451,17455783,40,32.78144266603316,32.49373386058553,32.89184984155643,32.586388184091405,32.80284535624899,32.88599822290186,32.751799538905395,32.79994811720497
15452,17456912,40,32.78089196523967,32.49300721923288,32.89085478880892,32.585437559177805,32.80453797607934,32.88822271645844,32.753648231710756,32.80047952869664
15453,17458041,40,32.77915302366818,32.49118477848587,32.888735334817056,32.58327015406021,32.80675486132501,32.89118398132439,32.755629297006074,32.800898966595625
15454,17459170,40,32.77743705529174,32.48954602853273,32.88694124422655,32.581432842038225,32.80752213462824,32.89235404704364,32.755906278014,32.80072663641351
15455,17460300,40,32.77654500004858,32.4888939000741,32.886318534018834,32.58064329055437,32.807785295296675,32.89298939379046,32.75614269529179,32.80086713785181
15456,17461429,40,32.7759867197276,32.48845862677907,32.88572038331331,32.57984471279111,32.80749125170155,32.89267803239426,32.7555867025418,32.80058990865382
15457,17462558,40,32.77554700780809,32.48818975735508,32.88534102783768,32.57929442171763,32.80679583387315,32.891918101165324,32.7550610668872,32.800646513262286
15458,17463687,40,32.77530215790262,32.488152792308846,32.88533964449843,32.579151252921534,32.80656956240776,32.891572180556835,32.75493998310688,32.80080325482279
15459,17464816,40,32.77605583881907,32.48914851735078,32.88634213698336,32.58014145634928,32.80633010454673,32.89110505549887,32.75448996129169,32.80070763269551
15460,17465945,40,32.77758799337885,32.49101307252307,32.88820928094166,32.5820091338031,32.80614130920585,32.8906730859809,32.75441468937187,32.800932008124036
15461,17467075,40,32.77930103166682,32.492843973242515,32.88992360315276,32.58383126358329,32.80629799417381,32.89062875221624,32.7545433154959,32.80105440458399
15462,17468204,40,32.780637414018514,32.49410608534777,32.891055346221265,32.585232879118045,32.80632879703492,32.89052676501683,32.75458662195743,32.80117096152035
15463,17469333,40,32.78185469024357,32.495259938946006,32.892267516282615,32.58678613121598,32.80659740284202,32.89080028739832,32.754837834967084,32.80129859225356
15464,17470462,40,32.78311939331545,32.49644904035165,32.89334879048211,32.588162119665185,32.806330985946744,32.89035241243898,32.754333456654,32.801064782913954
15465,17471591,40,32.783719373881375,32.497002687812376,32.89380807919972,32.588806376402914,32.804999140988585,32.888664028443884,32.75291619127247,32.800635551950634
15466,17472720,40,32.784411918527724,32.497665819377524,32.894602079947155,32.58986618620383,32.80327470390681,32.88651756537897,32.75166104739578,32.80055255386041
15467,17473849,40,32.785609320327495,32.498789143679424,32.895745378459374,32.59136560966398,32.80257971354726,32.88554683398883,32.75142135908732,32.80067454605882
15468,17474978,40,32.786605695967445,32.49978005671272,32.8966706047938,32.59257533971697,32.80264665855873,32.885503030854764,32.75177485097073,32.80083647621332
15469,17476107,40,32.78763609214358,32.500896852546305,32.89765262084503,32.59382550549144,32.80288043040579,32.88583745362485,32.75250272401271,32.80129978219853
15470,17477236,40,32.788269554664254,32.50157908021242,32.897932025247485,32.594294326783654,32.80425183319383,32.88753067478103,32.75387882026533,32.80171984875846
15471,17478365,40,32.788323348588186,32.501524889016764,32.897735516592135,32.59425034654779,32.80578408503904,32.889569849394256,32.75523402724279,32.80209099225004
15472,17479495,40,32.788312974259775,32.50157907943327,32.897715368209845,32.59425989530644,32.807945236491484,32.89252389178827,32.75721319320836,32.802703559815406
15473,17480624,40,32.7888195156575,32.502209966800685,32.89859328651759,32.59536991431996,32.81032182273521,32.89548870177192,32.75882581132594,32.80302560094751
15474,17481753,40,32.79116490505329,32.504727846421446,32.901564816399656,32.59865375517894,32.812200141810756,32.897915247665416,32.759971292206764,32.80324804471393
15475,17482882,40,32.79364843330699,32.50711745126224,32.90408176577141,32.60156680645534,32.81299328037085,32.89907905110144,32.76021715182846,32.803301954245505
15476,17484011,40,32.79556367681142,32.508923279048105,32.90599200413683,32.60379106034938,32.814861296090534,32.90187119978696,32.76223213353499,32.80412670030353
15477,17485140,40,32.797340276270276,32.51066256382924,32.90804775506308,32.60608410133878,32.817968934100065,32.90595087474761,32.76476763484057,32.80460391048729
15478,17486269,40,32.79813545621286,32.51110084073394,32.90826638710413,32.606592874751,32.820600486502585,32.909665179382976,32.76695265047333,32.80513532254995
15479,17487398,40,32.79733626730647,32.51005950757393,32.90684457294101,32.60537467787915,32.82323238630835,32.91325973753957,32.768795936926715,32.805468258187766
15480,17488527,40,32.79614994795409,32.508861578438726,32.90557692955284,32.60408981986197,32.82557870368774,32.91657630001456,32.770357468906646,32.80576354725584
15481,17489656,40,32.79612919844102,32.509001652612916,32.9058172238665,32.604218589661016,32.82695811507038,32.91881739388591,32.771104832035206,32.80582745255351
15482,17490785,40,32.79633622092156,32.5092880543909,32.90616586301785,32.60442132962544,32.82758383851635,32.920193918702786,32.77138748354474,32.80583138325463
15483,17491914,40,32.79496746802798,32.507799064960935,32.904118309192626,32.602288503910216,32.828292015271536,32.921862322350485,32.772225652469025,32.80618774664765
15484,17493043,40,32.79280353519182,32.50567529476862,32.9015936564707,32.599583230587776,32.83002333867262,32.924619680199264,32.77402747882663,32.80683553521357
15485,17494173,40,32.791064796551645,32.50401827694722,32.899597031790705,32.59730899031712,32.83248977140078,32.92800522717778,32.775957219311024,32.80721069962283
15486,17495302,40,32.78968001037155,32.50278932921169,32.898019828375936,32.595410128153695,32.834429829867375,32.9307383638458,32.77721879865058,32.80734666396772
15487,17496431,40,32.78885586176945,32.50229588016594,32.8973289378703,32.59444212108568,32.83579223748986,32.93268801012895,32.77789136519458,32.807403335953104
15488,17497560,40,32.788925688979894,32.50278562047447,32.89773100839578,32.594609312548286,32.83694823330602,32.934305618952855,32.77863933506278,32.807640425064236
15489,17498689,40,32.78982407790639,32.50405668263528,32.89903641284498,32.595791438439086,32.83808311487603,32.93594638853861,32.77955987040299,32.8079115669286
15490,17499864,40,32.79043375978801,32.504858203859946,32.89964743622105,32.59633274021446,32.83952036821961,32.937875027746294,32.78077661402893,32.8082772523185
15491,17500993,40,32.79071805286269,32.50515398500319,32.899712653177,32.596408501601765,32.84134180544278,32.94023368156147,32.78225501463167,32.80866057047732
15492,17502122,40,32.79065705102389,32.505006983437696,32.899436541004825,32.59617722440878,32.84330009443721,32.94288752770072,32.78383223937954,32.80897142589837
15493,17503251,40,32.78985334796601,32.50414409897408,32.89836362876893,32.595009833191334,32.84395328445184,32.9438373842519,32.78390809122179,32.80882328745723
15494,17504380,40,32.78894468660488,32.50337939008294,32.89748093697837,32.59390839288881,32.844343420325984,32.944591583828185,32.78412831492003,32.80892998338135
15495,17505509,40,32.78918364122717,32.50393429352779,32.8980894589624,32.59433028776908,32.84479580380412,32.945351118347574,32.784531074063004,32.80912991982984
15496,17506638,40,32.79044221354704,32.50550288367826,32.89998909674806,32.59614712163894,32.84545078240261,32.94628742276194,32.78503431800758,32.80923688526165
15497,17507767,40,32.79267516529338,32.50792142290257,32.90263394600189,32.59883497487745,32.845132582068906,32.94586635391238,32.78442940192889,32.80893975474803
15498,17508896,40,32.794354013507615,32.509593521103994,32.90432002147985,32.60073693303859,32.84408655973389,32.944591417900845,32.783650680081685,32.80887578207344
15499,17510025,40,32.7958837089166,32.511002358956894,32.90566443726766,32.60236318620245,32.84370405723172,32.94408486277868,32.783593448107155,32.80902805391745
15500,17511154,40,32.797243771726066,32.51214370647506,32.90674844383417,32.6038469798524,32.842922262880165,32.94301429871778,32.78306810274899,32.80901886667443
15501,17512283,40,32.7983601294367,32.51305238293533,32.90757717702512,32.6050056046077,32.84260430274323,32.94257033442166,32.783105791672924,32.80915020313835
15502,17513412,40,32.79904496012426,32.513685722276705,32.908112941891865,32.60585998808539,32.84207397744833,32.94172133811159,32.782705222156125,32.80907311251963
15503,17514542,40,32.7999933694797,32.51464055849074,32.909033723631744,32.60703002773212,32.841688245181665,32.94115103319879,32.78271917448635,32.809241960799454
15504,17515671,40,32.80086942483011,32.51558141837532,32.909949105913135,32.608080773324104,32.841557185273786,32.940801104223674,32.78274333345129,32.80927747357633
15505,17516800,40,32.80135983190378,32.51608167170724,32.9104399327573,32.608568097588275,32.841490321006425,32.940565288620355,32.78291658544419,32.80940559821664
15506,17517929,40,32.80189820440571,32.516771654218225,32.911247629651285,32.609449525767616,32.840855308594925,32.93947255767712,32.78215751190516,32.80902122429571
15507,17519058,40,32.802435364457246,32.51733881831201,32.91176545211414,32.6101770795416,32.83890297159507,32.93676705507106,32.78035426155307,32.80858204267458
15508,17520187,40,32.80263268562209,32.51754457765065,32.9119433271144,32.610500830820136,32.83680374612721,32.933683360251656,32.778658669609484,32.808292437249584
15509,17521316,40,32.80311217892967,32.518130530082544,32.91259968351375,32.61123304708134,32.835019891556506,32.930920502374704,32.777443166280065,32.808188841805865
15510,17522446,40,32.80323751684586,32.5181531198763,32.91246770056315,32.61133536862059,32.83305527602339,32.927855560714164,32.77596352605123,32.8078705298151
15511,17523575,40,32.803166713510095,32.51807204812725,32.91209433704703,32.611131919373996,32.830842367594876,32.924498342670994,32.774389967888055,32.80770745368193
15512,17524704,40,32.8027758772129,32.51773114894905,32.911553963560024,32.610754564190124,32.82986638568848,32.922829673708,32.7743477951246,32.808109752719105
15513,17525833,40,32.80303305540992,32.518251018851785,32.91201285644009,32.611199139031626,32.830013194090895,32.92243816014003,32.77482239760555,32.80836319443763
15514,17526962,40,32.803065257270504,32.51845126105424,32.91185081661551,32.6111082693651,32.83041761081659,32.92250853691715,32.77517683948906,32.80839443905779
15515,17528091,40,32.80306566142064,32.51860068420697,32.9118087758225,32.6111362461849,32.83029124831619,32.92205595787552,32.77520975427702,32.80842660525721
15516,17529220,40,32.80257532199074,32.5181081249465,32.91096302161697,32.61035822148458,32.8302369563821,32.921820010035695,32.77540310309614,32.80859437550628
15517,17530349,40,32.80164985158034,32.517319722990194,32.9098940593879,32.609306245079416,32.830748570077105,32.92225406754292,32.77600055594193,32.80887032397175
15518,17531478,40,32.80093702921483,32.51666845237184,32.909024865406685,32.60849856517769,32.83164671601615,32.92326174261392,32.777025137410824,32.809276059231955
15519,17532607,40,32.80026065228629,32.51608608557203,32.90818102176589,32.6075509243697,32.83284827593851,32.924471834725075,32.77771052124612,32.809301037798356
15520,17533736,40,32.79926986881693,32.51506957913531,32.90709072698936,32.60642870722001,32.832859326347034,32.92425934581095,32.77734663768915,32.80906219688725
15521,17534865,40,32.79831010815151,32.51424798164342,32.906073682244106,32.605270156427295,32.83260545532267,32.92369821912282,32.776965030630095,32.80904903440582
15522,17535994,40,32.79774616887243,32.513985211378035,32.905707265551435,32.60470024440902,32.831808152673354,32.92239001678463,32.776114175818904,32.80885511791402
15523,17537124,40,32.79819511031372,32.51482903090654,32.90659114234405,32.605426343585606,32.83113555693087,32.921319386184344,32.77570160559523,32.808916687288054
15524,17538253,40,32.798270697519804,32.51505400867214,32.906618961438745,32.60538184181873,32.830145748782634,32.919974470947494,32.77508107518897,32.80887497469236
15525,17539382,40,32.79772838369783,32.514672067953356,32.90602212712322,32.60458975474594,32.82919581872663,32.91848479294751,32.774306941768465,32.80875527388029
15526,17540511,40,32.796799713480134,32.5139221940111,32.90498987317794,32.603455712117686,32.82734192372732,32.915820111836965,32.77249414381487,32.808173860718526
15527,17541640,40,32.795387878353644,32.512564849169614,32.903378826071204,32.60173295580417,32.82566588018829,32.913686106799126,32.77166697263337,32.80833127604826
15528,17542769,40,32.79352693310455,32.510885456598885,32.90128952686662,32.59951731855063,32.82525860688517,32.9130213698558,32.77188049805996,32.808585391536006
15529,17543898,40,32.7918875957033,32.50947946964294,32.899579846750406,32.59758779415682,32.82513309932244,32.91276424901315,32.77222573493198,32.808766167815016
15530,17545027,40,32.7907603910141,32.50853738338181,32.89866024917571,32.59636851439695,32.82505974838521,32.91255520498651,32.77234104228266,32.80873467595581
15531,17546156,40,32.790697233137095,32.50882740273688,32.899177116774624,32.596687192601124,32.82417201165144,32.91152433546283,32.77186425084596,32.80873144129255
15532,17547285,40,32.791537718138315,32.51002505527509,32.90051238143433,32.59792848096958,32.82311982358744,32.910281440273955,32.77126046846533,32.80872322016607
15533,17548414,40,32.792859380691425,32.5116068870199,32.90227480251035,32.59967305908875,32.822922246136926,32.90993873377076,32.771337480822865,32.80884022590126
15534,17549543,40,32.79496123452593,32.5139532437773,32.90493779083156,32.6025450772536,32.822562351986235,32.90932111345474,32.77112551213602,32.808866192281855
15535,17550672,40,32.79707868324681,32.51612029243973,32.907239597892875,32.60514027055187,32.82242197665046,32.909025722354755,32.77111000440691,32.808933556071196
15536,17551801,40,32.798791081059576,32.51791042743643,32.90911918688328,32.6073527748264,32.822614535752614,32.909221048317235,32.77157076048568,32.809229136915604
15537,17552930,40,32.80069197466555,32.520007162804355,32.91142323256075,32.60992021508908,32.82336539357423,32.910174118973714,32.77250440408404,32.809622607863
15538,17554059,40,32.80277621115051,32.522379388783015,32.91387071788235,32.61268808351146,32.82510819485267,32.912463987061265,32.77427972496976,32.81016522790536
15539,17555189,40,32.804848051700155,32.52459544887534,32.91611553772651,32.61527749540142,32.82720848763556,32.91515646731884,32.775985919102105,32.810482866697896
15540,17556318,40,32.80629299802502,32.526209310552616,32.91772497219275,32.61712357388556,32.82877514597198,32.91733450711521,32.77730008835504,32.81074077813291
15541,17557447,40,32.80588403919062,32.52563383997826,32.91655260430826,32.6161232992199,32.829794716128646,32.91890526462709,32.7780319176077,32.81078716257588
15542,17558576,40,32.80437869725216,32.52421393746626,32.914881014141365,32.61450480454097,32.83069761443546,32.920348522557696,32.7790019313931,32.81119184264495
15543,17559705,40,32.803431803459716,32.52345986392451,32.91396026503924,32.613528627452645,32.831844186938724,32.9218705395442,32.77969103410667,32.811150220265816
15544,17560834,40,32.80263439983515,32.52272908530407,32.91309321092402,32.61265958421241,32.83179923689489,32.92189860400652,32.77938475126102,32.81100466498735
15545,17561963,40,32.80208353036036,32.522312539573726,32.91258733890554,32.612134136979726,32.830666864499065,32.92041253766363,32.778001429778335,32.81048852750133
15546,17563092,40,32.80204273859696,32.52247397794427,32.91269854749819,32.61224388227581,32.82941936796196,32.9189496977797,32.77726706897992,32.81063767659629
15547,17564221,40,32.80236405079631,32.523043440520155,32.91314246131635,32.61272952721014,32.82977376337074,32.919440878091095,32.778107295455555,32.81114260553163
15548,17565350,40,32.80333135673921,32.5243432227992,32.91438890270812,32.61410186020109,32.83032562902357,32.92001555691605,32.778474106782745,32.811094222049654
15549,17566536,40,32.80488591080635,32.52606059252743,32.916215553238374,32.61608263971421,32.83034271217078,32.91999239615419,32.778362702008316,32.811025981789335
15550,17567665,40,32.807004639621404,32.52831472093739,32.918673276776815,32.61880891461626,32.82999733906841,32.919676263294036,32.778125203326034,32.811094311695214
15551,17568794,40,32.80862767316105,32.53009909336676,32.920312800754814,32.620748287411985,32.83002937005426,32.91984034353747,32.77830080249629,32.81129936936078
15552,17569923,40,32.80932665167201,32.53060731580884,32.920402314437084,32.621216363388974,32.8307476364309,32.920946692314644,32.77915368871205,32.81165647389995
15553,17571052,40,32.80977845641424,32.531109868402005,32.920936399714066,32.62198845685936,32.83231002347163,32.92301098260019,32.78056064220126,32.812087322480394
15554,17572182,40,32.81088134102669,32.53221176851327,32.922119466928486,32.62323504208639,32.834118515174445,32.92553636812721,32.78232844621964,32.81270027260964
15555,17573311,40,32.81078200657531,32.53205992377328,32.92166103432465,32.622781551909355,32.836356300931854,32.92841433325548,32.784016548113094,32.81303471337938
15556,17574440,40,32.810180846096486,32.5314177878682,32.92083210363336,32.62186696194375,32.83816778220239,32.93072232532564,32.78508968484431,32.81311081561293
15557,17575569,40,32.809408133305034,32.53050006941309,32.91972673020789,32.6206865153828,32.839434284139415,32.932481715274136,32.785826234598495,32.81323548119057
15558,17576698,40,32.80871178262619,32.52975984987482,32.918983954856195,32.61980646783828,32.83917160454305,32.93208963906928,32.784831587853745,32.81270555199118
15559,17577827,40,32.80859944601427,32.52973768861162,32.919097402065006,32.619831535463284,32.837670396434234,32.93022958765559,32.78311724396762,32.81223458616352
15560,17578956,40,32.80895764205074,32.53010031896417,32.91961005604435,32.620308637719695,32.834902419050756,32.92675156271474,32.78047648305404,32.811669615825714
15561,17580085,40,32.808920050094635,32.53011913924728,32.91961723300591,32.62027786264897,32.832369174979945,32.92357906728723,32.77868362370507,32.811515996443255
15562,17581214,40,32.80901968765863,32.53041875145375,32.91999010193431,32.62054398095807,32.83069385203123,32.921344334244786,32.777919222924886,32.81173769849255
15563,17582343,40,32.80911434013348,32.53065341478919,32.92019092379626,32.62061646049297,32.82990733313131,32.9199739723232,32.77761489170258,32.81178322930416
15564,17583472,40,32.80874071617945,32.5302475355741,32.91961147202137,32.6199307610048,32.82912097436258,32.91864509476423,32.77729033224964,32.81182260540525
15565,17584602,40,32.80797416753378,32.529582901814535,32.91898843208851,32.61920238700478,32.828966905775275,32.918261566765516,32.777626708041055,32.812188447817626
15566,17585731,40,32.80756547927447,32.52920896137176,32.91860555508137,32.61862796137268,32.830194863594215,32.919611054690414,32.77904531830629,32.812671476398314
15567,17586860,40,32.80699362396153,32.528633797001966,32.91792217042556,32.6176523437449,32.83159712284659,32.92132710475375,32.78052358750464,32.81313768016216
15568,17587989,40,32.80636376539828,32.52806178973369,32.91746166406813,32.61703058111371,32.832831433666584,32.92268702925586,32.781283741777706,32.813193453978904
15569,17589118,40,32.80662495170287,32.528398275826255,32.917881380747005,32.61730192137056,32.833011446897814,32.922757571960325,32.78095475077882,32.81297801855436
15570,17590247,40,32.807260907624375,32.52922358127622,32.91883587479092,32.61813358790574,32.83231498821676,32.92189535536813,32.78029386849849,32.81294883977915
15571,17591376,40,32.80920922893342,32.531401449945754,32.9213741893479,32.6205558453144,32.8315538277178,32.9208363876913,32.77955961295766,32.81291687628149
15572,17592505,40,32.81151473675986,32.53374578325976,32.92377107357567,32.62304468800932,32.8309800743038,32.91993596738116,32.77894923689255,32.81288232905017
15573,17593634,40,32.81283980119533,32.53496360478362,32.92494074173093,32.62441780424503,32.83065698929055,32.91941155359169,32.77885616303028,32.81309859583741
15574,17594763,40,32.81326984604916,32.53521233638782,32.92492586141919,32.62456944080823,32.83047750937758,32.91909253848093,32.778662603695956,32.813101313753926
15575,17595892,40,32.81290201548453,32.53467404590412,32.92405617285025,32.62372371095233,32.83057736609639,32.91919863343493,32.77904885214573,32.81345868837178
15576,17597021,40,32.81195899622461,32.53367139425003,32.92272887599033,32.62225509954418,32.83100591309831,32.919736003033506,32.77952806987061,32.813593619223205
15577,17598150,40,32.811176446829926,32.533025732707145,32.92178211877123,32.62110841121132,32.83151843397715,32.92025269741129,32.77988100797838,32.813709277419946
15578,17599280,40,32.81079214543489,32.53288262375743,32.921344953439316,32.62050227744212,32.831229355127164,32.919749257848736,32.77930367877605,32.81343454173907
15579,17600409,40,32.811041003447926,32.5334267695269,32.921825969705075,32.620798237755544,32.830160163303006,32.91834771674748,32.77832061036695,32.81325522548371
15580,17601538,40,32.81170963302391,32.534350648693184,32.92275738549935,32.621729875147466,32.82870411829392,32.91635986758866,32.77696110458878,32.81301382367856
15581,17602667,40,32.81345436712856,32.53647322367481,32.92514748776625,32.6240667465511,32.82656781702949,32.91342510982637,32.77508751400399,32.81265548351516
15582,17603796,40,32.81546665461488,32.53857458795194,32.92723596349484,32.62614566871771,32.825172070909346,32.911566218219534,32.77439479766975,32.812818020061954
15583,17604925,40,32.81636581759163,32.539417304209046,32.928049223873025,32.6271602304883,32.82424018478765,32.91021620050631,32.774029120040616,32.812864494721474
15584,17606054,40,32.817747875758336,32.540900102541116,32.9296965173136,32.629041821441184,32.82362820751794,32.90936521643721,32.77407482664352,32.813145946396915
15585,17607183,40,32.81977346851778,32.543114200742615,32.931960629426285,32.63141745018469,32.823986473215946,32.90975076504353,32.77493942259931,32.81354009111353
15586,17608312,40,32.822412313722516,32.545990910039414,32.93493031569288,32.634501011757386,32.82444181912093,32.91019744650517,32.77535122786173,32.81364004820345
15587,17609441,40,32.824933398826055,32.548544773760995,32.93763577328241,32.637409959058864,32.82441189698131,32.91009357093467,32.77517222692686,32.8135767047608
15588,17610570,40,32.82693925244776,32.5504967756588,32.93971364843124,32.63971624219471,32.82435816482784,32.91002842887044,32.775153422020296,32.81372834737288
15589,17611699,40,32.8289756570795,32.552545726752534,32.9418787978093,32.64211578266085,32.82448263221641,32.91017796393981,32.77523272926162,32.813836166436026
15590,17612828,40,32.83074356559802,32.55424053785286,32.94369741526423,32.64411849587173,32.82417745814716,32.90988668143669,32.77504542035135,32.8139481405997
15591,17613957,40,32.83158398295546,32.55495494894328,32.9442211635742,32.644779315486055,32.82480587803936,32.91075469622092,32.775699973096835,32.814268946107575
