,Time(ms),T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
3627,4098161,34.650651090892914,34.64062630649069,35.25670372077552,35.374841502390545,29.71503332,35.35261549035019,36.328324608677676,34.595700879499724,33.54281750459033,28.82555051
3628,4099290,34.65771405643425,34.631224602231455,35.244185927332474,35.373645951082636,29.71533913,35.34017262786379,36.13709760532321,34.579187808539366,33.56423017717418,28.82613689
3629,4100419,34.644237498565225,34.62446594854584,35.229985318094165,35.36928389321892,29.715148,35.33785597583292,36.124271588724376,34.5759208409166,33.5398530585205,28.82697985
3630,4101548,34.638649380661654,34.623179343706454,35.2558234837297,35.382903567720064,29.71618013,35.347197383606826,36.381139572152925,34.58816512812104,33.512011572418345,28.82635679
3631,4102677,34.6497444448171,34.65475774223692,35.27490439039851,35.39190285327789,29.71675355,35.360901154486406,36.04036149260324,34.588726954223254,33.54521848753808,28.82763958
3632,4103806,34.64323626687831,34.64961073350472,35.25496924246953,35.38188585004881,29.7161419,35.35180266748204,36.16866229317686,34.57563052840296,33.53237517976761,28.82840929
3633,4104935,34.64176141924056,34.64306071844172,35.229648689122996,35.372514879869314,29.71778576,35.337164732079145,36.019745568007515,34.586966994099576,33.50482938651098,28.8279328
3634,4106064,34.63621388716283,34.62002589469447,35.224535416803356,35.34160755809792,29.71740346,35.319630744178475,35.86693405008806,34.57584588317742,33.55010529508539,28.82818937
3635,4107193,34.629137507662115,34.607331943695506,35.20536401847563,35.33430487936006,29.71759461,35.316081203940946,36.30812728480974,34.563667035269084,33.50901902478875,28.82921568
3636,4108322,34.5729584699383,34.56880923846779,35.148846547982835,35.27649621570641,29.71870332,35.295978382330766,35.81848343457067,34.55674903084566,33.52514377138293,28.82862921
3637,4109451,34.5387803893032,34.517627355344885,35.101727047594224,35.23746193780967,29.71855039,35.29010269169406,35.914192072776956,34.54427058994169,33.54598600020246,28.82914237
3638,4110580,34.52910582905258,34.506776673532904,35.11397270793936,35.23127390223556,29.7182063,35.2905602755874,36.07140599326587,34.541452892831835,33.525897143772,28.83049864
3639,4111709,34.53818501587481,34.52538293623426,35.14346147162587,35.24545952304459,29.71893272,35.28586167024354,35.77692167124628,34.533542828679415,33.58476973250597,28.83031535
3640,4112838,34.53698085505863,34.51489147826543,35.123228523873905,35.237348994968826,29.72034738,35.26333937676554,35.94708867203723,34.517638224192325,33.53279061747611,28.83009541
3641,4113967,34.50962188106207,34.48733556165381,35.08700849700634,35.20880033041532,29.72034738,35.25541797505402,36.02589848271142,34.514549013493884,33.511730019848144,28.83068192
