,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
2814,3179523,42,1.50273499,1.52202884,1.38170246,1.28037053,28.06578929,1.81230512,1.55143046,1.70038469,2.00439345,27.32756518
2815,3180652,42,1.50344585,1.52312719,1.3783433,1.27833198,28.06741534,1.81182321,1.54759766,1.6997293,2.00403192,27.3289984
2816,3181781,42,1.495735,1.51625072,1.37082717,1.27218171,28.06791025,1.8042473,1.54339113,1.69532254,2.00355946,27.32923728
2817,3182910,42,1.5011752,1.52238643,1.37728901,1.27476236,28.06992536,1.81026303,1.54814211,1.70100743,2.00302917,27.330773
2818,3184039,42,1.49841084,1.51778809,1.37586808,1.27285795,28.07084459,1.8074672,1.54531993,1.698878,2.00281556,27.33152384
2819,3185168,42,1.50227079,1.521591,1.37784369,1.27977415,28.07208209,1.81083974,1.55164801,1.70046927,2.00473766,27.33275254
2820,3186297,42,1.50069684,1.52252333,1.37723197,1.27727298,28.07314286,1.8083244,1.54382268,1.69863371,2.00394655,27.33381065
2821,3187426,42,1.50179754,1.52406818,1.38078625,1.27966164,28.07455731,1.8149904,1.55288601,1.70139846,2.00510076,27.33521016
2822,3188590,42,1.50306977,1.52676133,1.38113598,1.28166715,28.07547675,1.81549001,1.55114604,1.70382607,2.0052652,27.33657563
2823,3189719,42,1.50474483,1.52780342,1.38263597,1.28227494,28.07781089,1.8163712,1.55587735,1.70319664,2.00532972,27.33800947
2824,3190848,42,1.50575269,1.52883292,1.38607224,1.28361955,28.07851826,1.82000338,1.55770977,1.70477965,2.0049438,27.33886299
2825,3191977,42,1.50698283,1.52791986,1.3853126,1.28629775,28.07968547,1.81937553,1.55717672,1.70260223,2.00502799,27.33940927
2826,3193106,42,1.51146079,1.53109453,1.38562456,1.28624425,28.08113572,1.81919771,1.55699891,1.7040983,2.00512358,27.34156035
2827,3194235,42,1.51582428,1.53823614,1.39448884,1.29126706,28.08219695,1.82204232,1.56176798,1.704354,2.00643239,27.34337017
2828,3195364,42,1.51371886,1.53730892,1.39165878,1.28996769,28.0837889,1.8211273,1.55855595,1.70352631,2.00466056,27.34401901
2829,3196493,42,1.51310595,1.53114213,1.38824691,1.28777139,28.08509792,1.81394713,1.5542794,1.70014708,2.00310076,27.3453509
2830,3197622,42,1.50853436,1.5306138,1.38390623,1.28476707,28.08633626,1.81609386,1.55338207,1.70129696,2.00369203,27.34627303
2831,3198751,42,1.50966614,1.52920468,1.38569144,1.28342679,28.08849468,1.81481967,1.55442495,1.69966242,2.00380926,27.34801494
2832,3199880,42,1.50318779,1.52697769,1.38632873,1.28507116,28.08906086,1.81300378,1.55174793,1.70109594,2.00416095,27.34982532
2833,3201009,42,1.50674915,1.52914134,1.3851281,1.28246455,28.09065332,1.81843886,1.55743361,1.70592206,2.00447606,27.35047436
2834,3202138,42,1.50974718,1.5289891,1.38772566,1.28626077,28.0922813,1.82141408,1.56302723,1.70705227,2.00441351,27.35235328
2835,3203267,42,1.50711619,1.53097258,1.38467177,1.2843725,28.09316612,1.81645972,1.55823101,1.7028662,2.00340328,27.35361737
2836,3204396,42,1.50520942,1.52145449,1.37722489,1.27567896,28.09528985,1.81451519,1.55467476,1.70007076,2.00261139,27.3549157
2837,3205525,42,1.49895176,1.51823026,1.37531891,1.27624859,28.09575002,1.81255728,1.5553506,1.70032489,2.00238086,27.35614578
2838,3206654,42,1.50033689,1.52169997,1.38007776,1.27629894,28.09713059,1.81474847,1.55508113,1.70053654,2.0030807,27.35730759
2839,3207783,42,1.50672594,1.5280548,1.38347075,1.28114197,28.09882987,1.82263477,1.56205988,1.70585833,2.0042593,27.35884537
2840,3208912,42,1.51398951,1.53588485,1.39098215,1.29015967,28.09967957,1.82584169,1.56372943,1.70407037,2.00450517,27.36031492
2841,3210041,42,1.51381563,1.53342497,1.38932558,1.28491774,28.10088336,1.82064461,1.55973415,1.70236895,2.00289778,27.36093011
2842,3211170,42,1.50908511,1.53315432,1.38436886,1.28467344,28.10166232,1.81915798,1.55871567,1.705068,2.00448983,27.36229726
2843,3212299,42,1.5119423,1.53301467,1.39070599,1.28871986,28.1037515,1.82734995,1.56553627,1.70635242,2.00485332,27.36369868
2844,3213428,42,1.51448597,1.53533174,1.38971347,1.28995196,28.10477846,1.82414854,1.56432266,1.70229263,2.00311571,27.36568134
2845,3214557,42,1.50837582,1.52944937,1.38454707,1.2844795,28.10619504,1.80926578,1.55041945,1.6974618,2.0014383,27.36653599
2846,3215686,42,1.50945489,1.52978886,1.387551,1.28287879,28.10775338,1.81504823,1.55595367,1.69992718,2.00180887,27.36776675
2847,3216815,42,1.5118652,1.53224834,1.38586453,1.28350625,28.10821383,1.8169247,1.55589191,1.70289216,2.00345914,27.36886083
2848,3217944,42,1.5048833,1.52591318,1.38260844,1.28293387,28.11033908,1.82236254,1.55878136,1.70266478,2.0030984,27.37122011
2849,3219073,42,1.50521532,1.52766809,1.38510686,1.2820865,28.11090585,1.82055295,1.56095406,1.70370727,2.00381162,27.37122011
2850,3220202,42,1.5158707,1.53901623,1.39147389,1.29239531,28.11260625,1.82908126,1.57090802,1.70707626,2.00413342,27.37405845
2851,3221331,42,1.51517007,1.53414606,1.3890093,1.28734496,28.1152634,1.82098292,1.55970544,1.70244881,2.00329549,27.37576847
2852,3222460,42,1.50583177,1.525543,1.38181812,1.2829024,28.11636179,1.81815484,1.55712479,1.70172497,2.00285962,27.37645252
2853,3223589,42,1.50481721,1.52785456,1.38431143,1.28274386,28.11692873,1.82390935,1.56137341,1.70462387,2.0042117,27.37672615
