,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T1Therm(c),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T2Therm(c)
1338,1512309,55,1.94537029,2.02561727,1.8910159,1.74876269,26.94729863,2.15381817,1.83806237,2.23337553,2.80862517,26.15389852
1339,1513438,55,1.94577194,2.02621325,1.89220433,1.74932209,26.94907459,2.15475719,1.85013041,2.23381612,2.80835413,26.15412431
1340,1514567,55,1.94661459,2.02762671,1.8932838,1.75012736,26.94964428,2.15505813,1.83597111,2.23385389,2.80724555,26.1556726
1341,1515696,55,1.94675463,2.02819083,1.89387703,1.75036143,26.94977832,2.15587245,1.82841446,2.23463516,2.80953155,26.15741457
1342,1516825,55,1.94675227,2.02804331,1.89376137,1.75049872,26.95142044,2.15675601,1.85028423,2.23546364,2.809838,26.15786621
1343,1517954,55,1.94681443,2.02903268,1.89430779,1.75119463,26.95326379,2.15721234,1.85829602,2.23639047,2.80860747,26.15825334
1344,1519083,55,1.94805636,2.0302278,1.89587978,1.75197001,26.95356545,2.15912815,1.83661391,2.23731927,2.8082786,26.1595761
1345,1520212,55,1.94844897,2.03011687,1.89574839,1.75192555,26.95450396,2.15834059,1.83085349,2.23654075,2.80995444,26.16186692
1346,1521341,55,1.94836754,2.03033363,1.89585657,1.75225797,26.95664928,2.15848181,1.85378305,2.23687277,2.81035295,26.16273815
1347,1522470,55,1.94930892,2.03181435,1.89707844,1.75325757,26.95788965,2.16005262,1.85807848,2.23785428,2.80986081,26.16335125
1348,1523599,55,1.95055676,2.03201734,1.89756546,1.75390863,26.95859367,2.16033862,1.83156277,2.2388586,2.81059213,26.16490023
1349,1524728,55,1.9510182,2.03244771,1.89814138,1.75497905,26.95946535,2.1623512,1.84438927,2.24011195,2.81167631,26.16709482
1350,1525857,55,1.95152056,2.03293984,1.89839119,1.75604002,26.96110824,2.16274656,1.85685149,2.23974413,2.80833603,26.16735302
1351,1526986,55,1.95233449,2.03424629,1.89955366,1.75605301,26.96255006,2.16346804,1.84649431,2.23999983,2.80906459,26.16761123
1352,1528115,55,1.95337933,2.03522544,1.90081172,1.75661634,26.96335484,2.16487048,1.8484585,2.24085782,2.81040999,26.16977382
1353,1529244,55,1.95416493,2.03531789,1.9006583,1.75707779,26.96429379,2.16688896,1.85983458,2.24189322,2.8118553,26.17138784
1354,1530373,55,1.9539529,2.03514361,1.90059654,1.75745072,26.96576937,2.16712697,1.85871577,2.2420435,2.8090937,26.1721949
1355,1531502,55,1.95293087,2.0349304,1.90010716,1.75677724,26.96741275,2.16632091,1.83765875,2.24138693,2.80869284,26.17300199
1356,1532631,55,1.95275345,2.03432261,1.89976097,1.75630163,26.96794939,2.16556402,1.83371344,2.24008048,2.81145208,26.1747777
1357,1533760,55,1.95242497,2.03334306,1.89949268,1.75654435,26.96838542,2.16567653,1.85213238,2.24047033,2.81091117,26.17619837
1358,1534889,55,1.9519289,2.03338319,1.89942148,1.75616158,26.97053218,2.16550777,1.85320201,2.24038575,2.80997096,26.17694104
1359,1536018,55,1.9515359,2.03292214,1.89893485,1.756208,26.97210884,2.16467457,1.84234757,2.23987709,2.80952407,26.17729623
1360,1537147,55,1.95173968,2.03302284,1.89868859,1.75593735,26.97231012,2.16515214,1.84814615,2.24071344,2.81173414,26.1786202
1361,1538276,55,1.9516555,2.03336273,1.89908788,1.75587559,26.97311528,2.16686851,1.85081295,2.24244633,2.81111022,26.18101002
1362,1539405,55,1.95188169,2.03369712,1.89903241,1.75590234,26.97432307,2.16784372,1.85180075,2.24331572,2.80993359,26.18181745
1363,1540534,55,1.95198594,2.03340011,1.8989915,1.75606717,26.97630266,2.16927567,1.85085661,2.2437158,2.81205554,26.18256031
1364,1541663,55,1.95241474,2.03371325,1.89904972,1.75594364,26.97737642,2.17047039,1.84963592,2.24428976,2.81200991,26.18391692
1365,1542792,55,1.95216454,2.03395636,1.89922754,1.75625993,26.97861802,2.17126662,1.86543056,2.2447512,2.81123257,26.18475677
1366,1543921,55,1.95250837,2.03429625,1.90001707,1.75709077,26.98016173,2.17189722,1.86253874,2.24534326,2.8111889,26.18698576
1367,1545050,55,1.95331364,2.03513535,1.90150723,1.75783153,26.98032953,2.17259274,1.85237943,2.24565246,2.81255436,26.18863342
1368,1546179,55,1.95364015,2.03537571,1.90224366,1.75785513,26.98170556,2.17265174,1.84889871,2.24509621,2.8122959,26.18973194
1369,1547308,55,1.95368932,2.03557713,1.90201746,1.75754199,26.98358515,2.172053,1.86161664,2.24447308,2.81121683,26.19037816
1370,1548437,55,1.95399538,2.03532221,1.90186561,1.75836418,26.98536421,2.17193695,1.85618902,2.24394436,2.80955476,26.19099208
1371,1549566,55,1.95425777,2.03508224,1.90166105,1.7588213,26.98663986,2.17063876,1.83560919,2.24265758,2.81093988,26.19302784
1372,1550695,55,1.95444109,2.0352101,1.9019797,1.75893341,26.98667343,2.17113326,1.85695299,2.24385034,2.812766,26.19448209
1373,1551824,55,1.95526564,2.03628287,1.90301117,1.75946213,26.98794915,2.17289919,1.8674754,2.24541171,2.81156183,26.19583947
1374,1552953,55,1.95595368,2.03707792,1.90341951,1.76015292,26.98969501,2.1740176,1.85740578,2.24598409,2.81206656,26.19596875
1375,1554082,55,1.95654573,2.03771285,1.90424287,1.76082956,26.99103807,2.17485237,1.8568688,2.24631532,2.81262163,26.19745552
1376,1555211,55,1.95664133,2.0382333,1.90460833,1.76113286,26.99117238,2.17493538,1.85325118,2.24587394,2.81323296,26.19907169
1377,1556340,55,1.9563754,2.03826399,1.90484633,1.7607796,26.99268344,2.17449439,1.86358359,2.24570163,2.81093595,26.20007378
